Date,Close,MA_15,MA_60,Lag_1,Lag_2,Lag_7,Volatility_30,Pct_Change
2015-04-27,1206.699951171875,1205.02666015625,1209.8716613769532,1194.699951171875,1197.0,1208.5,15.200055521990501,0.010044363012009283
2015-04-28,1214.0,1204.9733235677083,1208.6999938964843,1206.699951171875,1194.699951171875,1206.0,13.854455965940417,0.006049597351052816
2015-04-29,1212.5999755859375,1205.0533203125,1207.5083272298177,1214.0,1206.699951171875,1206.9000244140625,11.569642579283801,-0.0011532326310235153
2015-04-30,1205.9000244140625,1205.2799886067708,1206.1949951171875,1212.5999755859375,1214.0,1202.9000244140625,10.355329251824298,-0.005525277343534141
2015-05-01,1178.0999755859375,1203.1799886067708,1204.6366617838542,1205.9000244140625,1212.5999755859375,1202.5999755859375,9.728079916477851,-0.023053361195205957
2015-05-04,1189.4000244140625,1201.9333251953126,1203.2499959309896,1178.0999755859375,1205.9000244140625,1197.0,9.502481660606252,0.009591757119343569
2015-05-05,1198.699951171875,1201.8066569010416,1202.1016621907552,1189.4000244140625,1178.0999755859375,1194.699951171875,9.10504711677431,0.007819006698267073
2015-05-06,1194.5999755859375,1201.239990234375,1201.306660970052,1198.699951171875,1189.4000244140625,1206.699951171875,9.045611914466011,-0.003420351841951219
2015-05-07,1186.0,1199.739990234375,1200.3233276367187,1194.5999755859375,1198.699951171875,1214.0,9.572858582023695,-0.007199042157789548
2015-05-08,1189.0999755859375,1198.6133219401042,1199.5183268229166,1186.0,1194.5999755859375,1212.5999755859375,9.692041201080558,0.002613807408041735
2015-05-11,1190.5,1197.5199869791666,1198.8633260091146,1189.0999755859375,1186.0,1205.9000244140625,9.922192537834645,0.001177381585070414
2015-05-12,1194.800048828125,1196.9799886067708,1198.2299926757812,1190.5,1189.0999755859375,1178.0999755859375,9.990386390385597,0.0036119687762494745
2015-05-13,1218.4000244140625,1198.0333251953125,1197.9699930826823,1194.800048828125,1190.5,1189.4000244140625,10.171249522302507,0.019752238551617562
2015-05-14,1225.5999755859375,1199.939990234375,1198.22666015625,1218.4000244140625,1194.800048828125,1198.699951171875,10.952730541557926,0.005909349169077371
2015-05-15,1225.5,1201.9933268229167,1198.3183268229166,1225.5999755859375,1218.4000244140625,1194.5999755859375,11.667283113591568,-8.157277082976311e-05
2015-05-18,1228.0999755859375,1203.4199951171875,1198.5683268229166,1225.5,1225.5999755859375,1186.0,11.918075518827106,0.0021215631056201723
2015-05-19,1223.9000244140625,1204.0799967447917,1198.911659749349,1228.0999755859375,1225.5,1189.0999755859375,12.306040350990704,-0.0034198772537806787
2015-05-20,1210.800048828125,1203.9600016276042,1199.0333272298178,1223.9000244140625,1228.0999755859375,1190.5,12.294967451921567,-0.010703468685858586
2015-05-21,1204.5,1203.8666666666666,1199.0316609700521,1210.800048828125,1223.9000244140625,1194.800048828125,12.289132481737205,-0.005203211574216993
2015-05-22,1211.9000244140625,1206.1200032552083,1198.9133280436197,1204.5,1210.800048828125,1218.4000244140625,12.328684652689414,0.006143648330479534
2015-05-26,1193.5999755859375,1206.4,1198.5099934895834,1211.9000244140625,1204.5,1225.5999755859375,12.472161759047445,-0.015100295783039397
2015-05-27,1185.9000244140625,1205.5466715494792,1197.896661376953,1193.5999755859375,1211.9000244140625,1225.5,12.898590689541908,-0.006451031609727598
2015-05-28,1192.0,1205.37333984375,1197.5633280436198,1185.9000244140625,1193.5999755859375,1228.0999755859375,13.073717445136769,0.005143751969270305
2015-05-29,1193.300048828125,1205.860009765625,1197.3366617838542,1192.0,1185.9000244140625,1223.9000244140625,13.159762212694508,0.001090644990037859
2015-06-01,1204.0,1206.8533447265625,1197.3133280436198,1193.300048828125,1192.0,1210.800048828125,13.148052917358177,0.008966689628801205
2015-06-02,1194.300048828125,1207.1066813151042,1197.2899963378907,1204.0,1193.300048828125,1204.5,13.211456057349784,-0.00805643785039456
2015-06-03,1193.9000244140625,1207.0466796875,1197.6183308919271,1194.300048828125,1204.0,1211.9000244140625,13.299564600986486,-0.00033494465185279765
2015-06-04,1185.300048828125,1204.8400146484375,1197.8999979654948,1193.9000244140625,1194.300048828125,1193.5999755859375,13.643853798555892,-0.0072032627607643285
2015-06-05,1177.300048828125,1201.62001953125,1198.1549987792969,1185.300048828125,1193.9000244140625,1185.9000244140625,14.321967472764118,-0.006749345879053514
2015-06-08,1176.0999755859375,1198.3266845703124,1198.4149983723958,1177.300048828125,1185.300048828125,1192.0,14.981653883743908,-0.0010193435763312664
2015-06-09,1180.300048828125,1195.1400227864583,1198.7666666666667,1176.0999755859375,1177.300048828125,1193.300048828125,15.35495406021748,0.003571187253953445
2015-06-10,1190.0999755859375,1192.8866861979166,1199.229998779297,1180.300048828125,1176.0999755859375,1204.0,15.183950596120713,0.008302911422855885
2015-06-11,1183.199951171875,1191.0466796875,1199.6466654459634,1190.0999755859375,1180.300048828125,1194.300048828125,15.190183908363531,-0.005797852748182231
2015-06-12,1181.199951171875,1189.4933430989583,1199.7616638183595,1183.199951171875,1190.0999755859375,1193.9000244140625,15.387487846549108,-0.0016903313746921
2015-06-15,1188.5,1187.9333414713542,1200.043330891927,1181.199951171875,1183.199951171875,1185.300048828125,15.068302338481637,0.0061801973669932675
2015-06-16,1186.5,1187.460009765625,1200.0616638183594,1188.5,1181.199951171875,1177.300048828125,15.128100206184005,-0.0016827934371056452
2015-06-17,1186.300048828125,1187.486678059896,1200.0333312988282,1186.5,1188.5,1176.0999755859375,15.247002037547054,-0.00016852184734517106
2015-06-18,1202.0,1188.1533447265624,1200.183331298828,1186.300048828125,1186.5,1180.300048828125,15.274758124142553,0.013234384662956122
2015-06-19,1203.0999755859375,1188.8066731770834,1200.2483317057292,1202.0,1186.300048828125,1190.0999755859375,15.178007284877253,0.0009151211197482301
2015-06-22,1197.800048828125,1188.3933430989584,1199.9833333333333,1203.0999755859375,1202.0,1183.199951171875,15.098174939406643,-0.004405225555117576
2015-06-23,1186.0,1187.8400065104167,1199.7533325195313,1197.800048828125,1203.0999755859375,1181.199951171875,15.193438696995823,-0.00985143458598925
2015-06-24,1176.5999755859375,1186.686669921875,1199.3883321126302,1186.0,1197.800048828125,1188.5,15.660059431162564,-0.007925821597017269
2015-06-25,1175.9000244140625,1186.0600016276042,1199.1516662597655,1176.5999755859375,1186.0,1186.5,15.566978013940485,-0.000594893070201219
2015-06-26,1172.9000244140625,1185.7666666666667,1198.5633341471355,1175.9000244140625,1176.5999755859375,1186.300048828125,15.010913727576138,-0.002551237297146014
2015-06-29,1186.0,1186.426668294271,1198.235001627604,1172.9000244140625,1175.9000244140625,1202.0,13.809060205044528,0.011168876556620244
2015-06-30,1176.4000244140625,1186.1666666666667,1197.4383361816406,1186.0,1172.9000244140625,1203.0999755859375,12.345622302301637,-0.008094414490672386
2015-07-01,1173.0999755859375,1185.0333333333333,1196.7433349609375,1176.4000244140625,1186.0,1197.800048828125,11.043448471515521,-0.0028052097582781377
2015-07-02,1168.0999755859375,1184.0266682942708,1196.0216674804688,1173.0999755859375,1176.4000244140625,1186.0,10.882051099836724,-0.004262211323892151
2015-07-06,1173.0,1183.4800048828124,1195.5300008138022,1168.0999755859375,1173.0999755859375,1176.5999755859375,10.707131863405358,0.004194867319986528
2015-07-07,1166.800048828125,1182.033341471354,1194.816668701172,1173.0,1168.0999755859375,1175.9000244140625,10.168514759667584,-0.005285550871163669
2015-07-08,1163.300048828125,1180.486678059896,1194.0700032552083,1166.800048828125,1173.0,1172.9000244140625,10.770134351363543,-0.0029996570565069547
2015-07-09,1163.5999755859375,1178.97333984375,1193.4533365885416,1163.300048828125,1166.800048828125,1186.0,11.384598879472371,0.0002578240739476989
2015-07-10,1161.4000244140625,1176.2666748046875,1192.7583374023438,1163.5999755859375,1163.300048828125,1176.4000244140625,11.92951597348381,-0.0018906421605648926
2015-07-13,1159.0,1173.3266764322916,1191.9333374023438,1161.4000244140625,1163.5999755859375,1173.0999755859375,12.461784799679627,-0.002066492477708848
2015-07-14,1157.199951171875,1170.6200032552083,1191.1200032552083,1159.0,1161.4000244140625,1168.0999755859375,12.421146140019214,-0.0015531051148619524
2015-07-15,1154.0,1168.486669921875,1190.2383361816405,1157.199951171875,1159.0,1173.0,12.93467835518584,-0.002765253462579609
2015-07-16,1146.199951171875,1166.4600016276042,1189.2933349609375,1154.0,1157.199951171875,1166.800048828125,13.834044471010891,-0.006759141098895194
2015-07-17,1144.0,1164.3333333333333,1188.316668701172,1146.199951171875,1154.0,1163.300048828125,14.945940541412584,-0.001919343278304786
2015-07-20,1130.699951171875,1161.5199951171876,1187.2116678873697,1144.0,1146.199951171875,1163.5999755859375,17.000203785584567,-0.011625916807801562
2015-07-21,1106.4000244140625,1156.213330078125,1185.7400024414062,1130.699951171875,1144.0,1161.4000244140625,20.95552925986363,-0.021491047852816858
2015-07-22,1095.0,1150.7866617838542,1183.8783365885417,1106.4000244140625,1130.699951171875,1159.0,25.076748650463028,-0.010303709474427936
2015-07-23,1097.5999755859375,1145.753328450521,1181.9383361816406,1095.0,1106.4000244140625,1157.199951171875,27.858748040054692,0.0023744069277968904
2015-07-24,1100.699951171875,1141.2599934895834,1180.0733357747397,1097.5999755859375,1095.0,1154.0,30.027842299776545,0.0028243218430126227
2015-07-27,1102.5,1136.5599934895833,1178.3500020345052,1100.699951171875,1097.5999755859375,1146.199951171875,31.739719540968455,0.0016353674098090742
2015-07-28,1097.699951171875,1131.9533203125,1177.0100016276042,1102.5,1100.699951171875,1144.0,33.22480399199499,-0.004353785785147446
2015-07-29,1096.9000244140625,1127.5266520182292,1175.4683349609375,1097.699951171875,1102.5,1130.699951171875,34.4842278705326,-0.0007287298837523881
2015-07-30,1097.5,1123.1199869791667,1173.781669108073,1096.9000244140625,1097.699951171875,1106.4000244140625,35.41526528996755,0.0005469738103598409
2015-07-31,1102.800048828125,1119.2133219401042,1172.251670328776,1097.5,1096.9000244140625,1095.0,35.12365434901129,0.004829201665717431
2015-08-03,1097.0999755859375,1115.0866536458334,1170.7700032552084,1102.800048828125,1097.5,1097.5999755859375,34.691553800368524,-0.005168727774581217
2015-08-04,1093.9000244140625,1110.8666585286458,1169.1833374023438,1097.0999755859375,1102.800048828125,1100.699951171875,34.34122889071115,-0.0029167361617759013
2015-08-05,1090.5999755859375,1106.639990234375,1167.5183369954427,1093.9000244140625,1097.0999755859375,1102.5,34.42287625348238,-0.0030167737036962405
2015-08-06,1092.199951171875,1103.039990234375,1165.8083353678385,1090.5999755859375,1093.9000244140625,1097.699951171875,34.57108062902648,0.0014670599869377465
2015-08-07,1098.300048828125,1099.9933268229167,1163.8066691080728,1092.199951171875,1090.5999755859375,1096.9000244140625,34.28791757260849,0.005585147343858621
2015-08-10,1107.5999755859375,1098.4533284505208,1161.8400024414063,1098.300048828125,1092.199951171875,1097.5,33.679995610361345,0.00846756473127308
2015-08-11,1116.699951171875,1099.139990234375,1160.0266682942708,1107.5999755859375,1098.300048828125,1102.800048828125,32.04247204091363,0.008215940580102998
2015-08-12,1124.5,1101.1066569010416,1158.3000020345053,1116.699951171875,1107.5999755859375,1097.0999755859375,30.693826336996654,0.006984910154191004
2015-08-13,1124.300048828125,1102.8866617838542,1156.6400024414063,1124.5,1116.699951171875,1093.9000244140625,29.373406503714243,-0.00017781340317923888
2015-08-14,1118.800048828125,1104.0933349609375,1155.106669108073,1124.300048828125,1124.5,1090.5999755859375,28.195059669920003,-0.004891932545704969
2015-08-17,1122.0,1105.3933349609374,1153.731669108073,1118.800048828125,1124.300048828125,1092.199951171875,26.545471758070388,0.0028601635969061068
2015-08-18,1118.4000244140625,1106.77333984375,1152.1733357747396,1122.0,1118.800048828125,1098.300048828125,25.095659151391814,-0.0032085343903186514
2015-08-19,1134.300048828125,1109.2666748046875,1151.1850036621095,1118.4000244140625,1122.0,1107.5999755859375,23.87366758745234,0.01421675971653591
2015-08-20,1153.300048828125,1112.986678059896,1150.641670735677,1134.300048828125,1118.4000244140625,1116.699951171875,23.267543412533243,0.016750418039415127
2015-08-21,1166.5,1117.2333414713542,1150.216670735677,1153.300048828125,1134.300048828125,1124.5,23.611259454083875,0.01144537467529605
2015-08-24,1169.0,1122.0266764322917,1149.811669921875,1166.5,1153.300048828125,1124.300048828125,24.268225039016404,0.0021431633090440716
2015-08-25,1155.5,1126.1333414713542,1149.0033365885417,1169.0,1166.5,1118.800048828125,24.17669564490166,-0.011548331907613396
2015-08-26,1143.0,1129.6266764322916,1148.1483357747395,1155.5,1169.0,1122.0,23.698415794242088,-0.010817827780181699
2015-08-27,1127.4000244140625,1131.9733479817708,1147.0400024414062,1143.0,1155.5,1118.4000244140625,23.173400111201403,-0.013648272603619893
2015-08-28,1139.0,1134.686678059896,1146.2683349609374,1127.4000244140625,1143.0,1134.300048828125,22.99356811599973,0.010289139023184068
2015-08-31,1134.0,1136.4466796875,1145.5466674804688,1139.0,1127.4000244140625,1153.300048828125,23.067461292746053,-0.004389815627743654
2015-09-01,1144.699951171875,1138.3133463541667,1145.0233337402344,1134.0,1139.0,1166.5,23.490780850991545,0.0094355830439814
2015-09-02,1140.4000244140625,1139.3733479817708,1144.3583333333333,1144.699951171875,1134.0,1169.0,23.37163100162854,-0.0037563789125791835
2015-09-03,1132.9000244140625,1139.9466796875,1143.4050008138022,1140.4000244140625,1144.699951171875,1155.5,23.079271059651884,-0.0065766396347224365
2015-09-04,1125.199951171875,1140.37333984375,1142.4383341471355,1132.9000244140625,1140.4000244140625,1143.0,22.752076248373285,-0.006796780895269139
2015-09-08,1124.300048828125,1140.5266764322917,1141.4900024414062,1125.199951171875,1132.9000244140625,1127.4000244140625,22.446163577837144,-0.0007997710476371767
2015-09-09,1123.5,1140.8666748046876,1140.406669108073,1124.300048828125,1125.199951171875,1139.0,21.933371422527635,-0.0007115972546286597
2015-09-10,1113.5,1139.4800048828124,1139.1900024414062,1123.5,1124.300048828125,1134.0,21.434537423136764,-0.008900756564307999
2015-09-11,1111.699951171875,1136.7066650390625,1137.9466674804687,1113.5,1123.5,1144.699951171875,20.97244459854562,-0.0016165683234171668
2015-09-14,1108.5999755859375,1132.8466634114584,1136.390000406901,1111.699951171875,1113.5,1140.4000244140625,20.78812641209641,-0.0027885002447555207
2015-09-15,1104.5,1128.5466634114584,1134.7466674804687,1108.5999755859375,1111.699951171875,1132.9000244140625,20.486884825936748,-0.003698336348754161
2015-09-16,1119.9000244140625,1126.1733317057292,1133.4483337402344,1104.5,1108.5999755859375,1125.199951171875,19.646024557519453,0.013942982719839403
2015-09-17,1130.5,1125.339998372396,1132.5233337402344,1119.9000244140625,1104.5,1124.300048828125,18.47160643632362,0.009465108808693445
2015-09-18,1141.199951171875,1126.2599934895834,1131.9333333333334,1130.5,1119.9000244140625,1123.5,17.37814908390965,0.009464795375387025
2015-09-21,1138.5,1126.22666015625,1131.309999593099,1141.199951171875,1130.5,1113.5,16.444804981014055,-0.0023658879139475397
2015-09-22,1135.0,1126.2933268229167,1130.6783325195313,1138.5,1141.199951171875,1111.699951171875,15.88287383222709,-0.0030742204655248573
2015-09-23,1132.199951171875,1125.4599934895834,1129.7816650390625,1135.0,1138.5,1108.5999755859375,15.639444833195242,-0.0024670033727973717
2015-09-24,1155.9000244140625,1126.4933268229167,1129.4399983723958,1132.199951171875,1135.0,1104.5,16.169775682468007,0.02093276299619773
2015-09-25,1149.800048828125,1127.6199951171875,1129.0516662597656,1155.9000244140625,1132.199951171875,1119.9000244140625,16.369299487606256,-0.005277251887791601
2015-09-28,1133.199951171875,1128.1533284505208,1128.4699991861978,1149.800048828125,1155.9000244140625,1130.5,16.124081906479223,-0.01443737776248033
2015-09-29,1134.4000244140625,1128.82666015625,1127.8266662597657,1133.199951171875,1149.800048828125,1141.199951171875,15.956944730449262,0.0010590127902374569
2015-09-30,1126.0,1128.9933268229167,1127.1466654459634,1134.4000244140625,1133.199951171875,1138.5,15.748594446872525,-0.007404816848801898
2015-10-01,1119.0,1129.3599934895833,1126.4083312988282,1126.0,1134.4000244140625,1135.0,16.015179890824502,-0.006216696269982225
2015-10-02,1141.199951171875,1131.32666015625,1126.0349975585937,1119.0,1126.0,1132.199951171875,15.67198762064232,0.01983909845565246
2015-10-05,1141.699951171875,1133.5333251953125,1125.7066630045572,1141.199951171875,1119.0,1155.9000244140625,14.510506281624822,0.0004381353149258693
2015-10-06,1150.0,1136.5666585286458,1125.5566630045573,1141.699951171875,1141.199951171875,1149.800048828125,13.253854916288217,0.007269903812823664
2015-10-07,1152.9000244140625,1138.7666585286458,1125.4849975585937,1150.0,1141.699951171875,1133.199951171875,13.106336629317763,0.002521760360054248
2015-10-08,1146.699951171875,1139.8466552734376,1125.363330078125,1152.9000244140625,1150.0,1134.4000244140625,13.225706500372711,-0.005377806497435467
2015-10-09,1157.199951171875,1140.9133219401042,1125.5466634114584,1146.699951171875,1152.9000244140625,1126.0,13.92290898644634,0.009156710950645408
2015-10-12,1166.800048828125,1142.7999918619792,1125.9266642252603,1157.199951171875,1146.699951171875,1119.0,15.165339446637477,0.0082959713630546
2015-10-13,1166.199951171875,1144.879988606771,1126.518330891927,1166.800048828125,1157.199951171875,1141.199951171875,16.22987409125134,-0.0005143106197610381
2015-10-14,1189.0,1148.666658528646,1127.8949971516927,1166.199951171875,1166.800048828125,1141.699951171875,18.88565603876007,0.019550720101826347
2015-10-15,1188.300048828125,1150.82666015625,1129.4499979654947,1189.0,1166.199951171875,1150.0,21.075365513341247,-0.0005886889586838029
2015-10-16,1184.0999755859375,1153.1133219401042,1130.8916646321616,1188.300048828125,1189.0,1152.9000244140625,22.6100324670009,-0.0035345224855705126
2015-10-19,1177.800048828125,1156.0866617838542,1132.1766662597656,1184.0999755859375,1188.300048828125,1146.699951171875,23.418381741326023,-0.005320434834647392
2015-10-20,1179.0999755859375,1159.0666585286458,1133.4533325195312,1177.800048828125,1184.0999755859375,1157.199951171875,24.107564202863358,0.001103690528036383
2015-10-21,1176.4000244140625,1162.42666015625,1134.765000406901,1179.0999755859375,1177.800048828125,1166.800048828125,24.492039177315654,-0.0022898407495371975
2015-10-22,1168.5999755859375,1165.7333251953125,1135.959999593099,1176.4000244140625,1179.0999755859375,1166.199951171875,24.05540075924713,-0.006630439192663262
2015-10-23,1178.699951171875,1168.2333251953125,1137.3133321126302,1168.5999755859375,1176.4000244140625,1189.0,23.720436872148085,0.008642799757781372
2015-10-26,1170.0,1170.1199951171875,1138.433331298828,1178.699951171875,1168.5999755859375,1188.300048828125,22.670430454033927,-0.007380971860756813
2015-10-27,1166.800048828125,1171.2399983723958,1139.5949991861978,1170.0,1178.699951171875,1184.0999755859375,20.975780091371078,-0.0027350010016025106
2015-10-28,1182.699951171875,1173.22666015625,1141.0749979654947,1166.800048828125,1170.0,1177.800048828125,20.595510835660356,0.013626929789486208
2015-10-29,1162.0,1174.2466634114583,1142.264998372396,1182.699951171875,1166.800048828125,1179.0999755859375,20.046465328037403,-0.017502284625415365
2015-10-30,1147.5999755859375,1173.6066650390626,1143.1883321126302,1162.0,1182.699951171875,1176.4000244140625,19.905569072325168,-0.012392447860638978
2015-11-02,1138.699951171875,1171.7333251953125,1143.8616638183594,1147.5999755859375,1162.0,1168.5999755859375,19.899103432518206,-0.007755336879924912
2015-11-03,1134.699951171875,1169.6333251953124,1144.313330078125,1138.699951171875,1147.5999755859375,1178.699951171875,19.910752945670144,-0.0035127778796191222
2015-11-04,1121.9000244140625,1165.1599934895833,1144.3999979654948,1134.699951171875,1138.699951171875,1170.0,20.439499520513092,-0.011280450611276804
2015-11-05,1110.699951171875,1159.9866536458333,1144.1699971516928,1121.9000244140625,1134.699951171875,1166.800048828125,22.11409969828951,-0.009983129511060507
2015-11-06,1109.5,1155.013321940104,1143.9233296712239,1110.699951171875,1121.9000244140625,1182.699951171875,23.6379439182147,-0.0010803558338225994
2015-11-09,1088.5999755859375,1149.066650390625,1143.4199951171875,1109.5,1110.699951171875,1162.0,26.253199215931456,-0.018837336110015812
2015-11-10,1091.300048828125,1143.2133219401042,1142.908329264323,1088.5999755859375,1109.5,1147.5999755859375,28.37567924029312,0.0024803171989180584
2015-11-11,1091.4000244140625,1137.5466552734374,1142.4583292643229,1091.300048828125,1088.5999755859375,1138.699951171875,30.084441578893323,9.161145557068373e-05
2015-11-12,1086.5999755859375,1132.079988606771,1141.6633280436197,1091.4000244140625,1091.300048828125,1134.699951171875,31.76955905316376,-0.004398065531198814
2015-11-13,1085.9000244140625,1125.8933268229166,1140.5399943033854,1086.5999755859375,1091.4000244140625,1121.9000244140625,33.77325403301623,-0.000644166379165978
2015-11-16,1092.4000244140625,1120.7199951171874,1139.3049947102866,1085.9000244140625,1086.5999755859375,1110.699951171875,35.21198983222506,0.00598581808072729
2015-11-17,1075.800048828125,1114.6533284505208,1137.7516621907553,1092.4000244140625,1085.9000244140625,1109.5,37.416150853085874,-0.015195876249491369
2015-11-18,1071.9000244140625,1107.2666666666667,1136.358329264323,1075.800048828125,1092.4000244140625,1088.5999755859375,39.535639754331385,-0.003625231676007812
2015-11-19,1082.4000244140625,1101.9600016276042,1135.348329671224,1071.9000244140625,1075.800048828125,1091.300048828125,40.8933474961357,0.009795689673334662
2015-11-20,1082.9000244140625,1097.6466715494792,1134.6066630045573,1082.4000244140625,1071.9000244140625,1091.4000244140625,41.93361692544349,0.00046193642712699656
2015-11-23,1071.5,1093.1666748046875,1133.4816630045573,1082.9000244140625,1082.4000244140625,1086.5999755859375,43.084572770670846,-0.010527310145948876
2015-11-24,1079.4000244140625,1089.4800130208334,1132.5716634114583,1071.5,1082.9000244140625,1085.9000244140625,43.65074226574527,0.007372864595485362
2015-11-25,1072.0,1086.1533447265624,1131.3599975585937,1079.4000244140625,1071.5,1092.4000244140625,43.38249777448964,-0.006855683015274616
2015-11-27,1074.199951171875,1083.7200113932292,1130.2566630045574,1072.0,1079.4000244140625,1075.800048828125,42.69734385799062,0.002052193257346069
2015-11-30,1068.4000244140625,1080.9800130208334,1129.1816630045573,1074.199951171875,1072.0,1071.9000244140625,42.10218588025599,-0.005399299033187588
2015-12-01,1074.5999755859375,1080.0466796875,1128.338330078125,1068.4000244140625,1074.199951171875,1082.4000244140625,41.25490464628275,0.005803024176525229
2015-12-02,1069.5,1078.5933430989583,1127.4249959309896,1074.5999755859375,1068.4000244140625,1082.9000244140625,40.181015648148865,-0.004745929370747137
2015-12-03,1064.5999755859375,1076.8066731770834,1126.4433288574219,1069.5,1074.5999755859375,1071.5,39.066013562330625,-0.0045816030052010515
2015-12-04,1088.800048828125,1076.9533447265626,1126.0316630045572,1064.5999755859375,1069.5,1079.4000244140625,37.421669113747704,0.022731611682470954
2015-12-07,1086.5,1076.9933430989583,1125.6116638183594,1088.800048828125,1064.5999755859375,1072.0,34.81435385856886,-0.002112462091272471
2015-12-08,1078.4000244140625,1076.060009765625,1125.108331298828,1086.5,1088.800048828125,1074.199951171875,32.536679809915874,-0.00745510868471011
2015-12-09,1086.0,1076.7400065104166,1124.7999979654949,1078.4000244140625,1086.5,1068.4000244140625,29.917349698246287,0.007047454946105702
2015-12-10,1076.300048828125,1077.033341471354,1124.073331705729,1086.0,1078.4000244140625,1074.5999755859375,25.179137079157794,-0.008931815075391314
2015-12-11,1079.4000244140625,1076.833341471354,1123.2216654459635,1076.300048828125,1086.0,1069.5,21.529285770805103,0.0028802150379094726
2015-12-14,1076.699951171875,1076.4200032552083,1122.1466654459634,1079.4000244140625,1076.300048828125,1064.5999755859375,18.61387681004371,-0.0025014574588815286
2015-12-15,1066.199951171875,1076.0666666666666,1120.9416646321615,1076.699951171875,1079.4000244140625,1088.800048828125,16.22811370385243,-0.009752020503550507
2015-12-16,1078.699951171875,1076.0199951171876,1120.003330485026,1066.199951171875,1076.699951171875,1086.5,13.208327852327178,0.011723879734060194
2015-12-17,1072.5999755859375,1076.0599934895833,1119.0099975585938,1078.699951171875,1066.199951171875,1078.4000244140625,11.061926480526115,-0.005654932661590117
2015-12-18,1070.300048828125,1075.8,1117.5833312988282,1072.5999755859375,1078.699951171875,1086.0,9.711770204438663,-0.0021442539718090625
2015-12-21,1081.9000244140625,1076.7,1116.4516642252604,1070.300048828125,1072.5999755859375,1076.300048828125,7.943673254554,0.01083805947560057
2015-12-22,1078.5999755859375,1076.9666666666667,1115.5416646321614,1081.9000244140625,1070.300048828125,1079.4000244140625,7.726853496276396,-0.003050234544464736
2015-12-23,1074.800048828125,1077.3200032552083,1114.5483317057292,1078.5999755859375,1081.9000244140625,1076.699951171875,7.363510423962426,-0.003523017656057559
2015-12-24,1077.800048828125,1078.2000081380208,1113.744999186198,1074.800048828125,1078.5999755859375,1066.199951171875,6.912140280989575,0.002791216843794242
2015-12-28,1098.800048828125,1078.8666748046876,1113.4083333333333,1077.800048828125,1074.800048828125,1078.699951171875,7.771283197721922,0.01948413346504574
2015-12-29,1079.699951171875,1078.4133382161458,1112.3833333333334,1098.800048828125,1077.800048828125,1072.5999755859375,7.632676184047569,-0.017382687302044064
